File,Line,Category,Type,TODO Text,Context
packages/tta-kb-automation/tests/test_code_primitives.py,247,code,py,"for todo in result[""todos""]:"," |     # Check that TODOs have empty context |     for todo in result[""todos""]: |         assert todo[""context_before""] == [] |         assert todo[""context_after""] == []"
packages/tta-kb-automation/tests/test_code_primitives.py,248,code,py,"assert todo[""context_before""] == []","    # Check that TODOs have empty context |     for todo in result[""todos""]: |         assert todo[""context_before""] == [] |         assert todo[""context_after""] == [] | "
packages/tta-kb-automation/tests/test_code_primitives.py,249,code,py,"assert todo[""context_after""] == []","    for todo in result[""todos""]: |         assert todo[""context_before""] == [] |         assert todo[""context_after""] == [] |  | "
packages/tta-kb-automation/tests/test_todo_sync.py,1,code,py,"""""""Comprehensive unit tests for TODO Sync tool.","""""""Comprehensive unit tests for TODO Sync tool. |  | Tests cover:"
packages/tta-kb-automation/tests/test_todo_sync.py,5,code,py,- Simple vs complex TODO routing,Tests cover: | - Router primitive integration | - Simple vs complex TODO routing | - Intelligence primitive mocking | - Journal entry formatting
packages/tta-kb-automation/tests/test_todo_sync.py,18,code,py,from tta_kb_automation.tools.todo_sync import TODOSync,from tta_dev_primitives import WorkflowContext |  | from tta_kb_automation.tools.todo_sync import TODOSync |  | 
packages/tta-kb-automation/tests/test_todo_sync.py,23,code,py,"""""""Create a mock codebase with various TODO patterns.""""""","@pytest.fixture | def mock_codebase(tmp_path): |     """"""Create a mock codebase with various TODO patterns."""""" |     # Create package structure |     pkg_dir = tmp_path / ""packages"" / ""tta-dev-primitives"" / ""src"""
packages/tta-kb-automation/tests/test_todo_sync.py,28,code,py,# File with simple TODOs,"    pkg_dir.mkdir(parents=True) |  |     # File with simple TODOs |     (pkg_dir / ""simple.py"").write_text('''""""""Simple module."""""" | "
packages/tta-kb-automation/tests/test_todo_sync.py,33,code,py,# TODO: Add input validation,"def example_function(): |     """"""Example function."""""" |     # TODO: Add input validation |     pass | "
packages/tta-kb-automation/tests/test_todo_sync.py,37,code,py,# FIXME: Handle edge case, | def another_function(): |     # FIXME: Handle edge case |     # TODO: Optimize performance later |     pass
packages/tta-kb-automation/tests/test_todo_sync.py,38,code,py,# TODO: Optimize performance later,def another_function(): |     # FIXME: Handle edge case |     # TODO: Optimize performance later |     pass | ''')
packages/tta-kb-automation/tests/test_todo_sync.py,42,code,py,# File with complex TODOs,"''') |  |     # File with complex TODOs |     (pkg_dir / ""complex.py"").write_text('''""""""Complex module."""""" | "
packages/tta-kb-automation/tests/test_todo_sync.py,49,code,py,# TODO: Refactor architecture for distributed processing, |     def process(self): |         # TODO: Refactor architecture for distributed processing |         # This requires coordination across multiple services |         pass
packages/tta-kb-automation/tests/test_todo_sync.py,54,code,py,# TODO: Implement observability and performance monitoring, |     def optimize(self): |         # TODO: Implement observability and performance monitoring |         pass | ''')
packages/tta-kb-automation/tests/test_todo_sync.py,58,code,py,# File with urgent TODOs,"''') |  |     # File with urgent TODOs |     (pkg_dir / ""urgent.py"").write_text('''""""""Urgent fixes needed."""""" | "
packages/tta-kb-automation/tests/test_todo_sync.py,62,code,py,# TODO: URGENT - Fix critical security vulnerability, | def critical_function(): |     # TODO: URGENT - Fix critical security vulnerability |     # TODO: ASAP - Add error handling for blocker issue |     pass
packages/tta-kb-automation/tests/test_todo_sync.py,63,code,py,# TODO: ASAP - Add error handling for blocker issue,def critical_function(): |     # TODO: URGENT - Fix critical security vulnerability |     # TODO: ASAP - Add error handling for blocker issue |     pass | ''')
packages/tta-kb-automation/tests/test_todo_sync.py,71,code,py,def sample_todos():," | @pytest.fixture | def sample_todos(): |     """"""Sample TODO data for testing."""""" |     return ["
packages/tta-kb-automation/tests/test_todo_sync.py,72,code,py,"""""""Sample TODO data for testing.""""""","@pytest.fixture | def sample_todos(): |     """"""Sample TODO data for testing."""""" |     return [ |         {"
packages/tta-kb-automation/tests/test_todo_sync.py,75,code,py,"""type"": ""TODO"",","    return [ |         { |             ""type"": ""TODO"", |             ""message"": ""Add input validation"", |             ""file"": ""packages/tta-dev-primitives/src/simple.py"","
packages/tta-kb-automation/tests/test_todo_sync.py,86,code,py,"""type"": ""TODO"",","        }, |         { |             ""type"": ""TODO"", |             ""message"": ""Refactor architecture for distributed processing"", |             ""file"": ""packages/tta-dev-primitives/src/complex.py"","
packages/tta-kb-automation/tests/test_todo_sync.py,97,code,py,"""type"": ""FIXME"",","        }, |         { |             ""type"": ""FIXME"", |             ""message"": ""Handle edge case"", |             ""file"": ""packages/tta-dev-primitives/src/simple.py"","
packages/tta-kb-automation/tests/test_todo_sync.py,105,code,py,"""type"": ""TODO"",","        }, |         { |             ""type"": ""TODO"", |             ""message"": ""URGENT - Fix critical security vulnerability"", |             ""file"": ""packages/tta-dev-primitives/src/urgent.py"","
packages/tta-kb-automation/tests/test_todo_sync.py,117,code,py,"""""""Mock all the primitives used by TODOSync.""""""","@pytest.fixture | def mock_primitives(): |     """"""Mock all the primitives used by TODOSync."""""" |     with ( |         patch(""tta_kb_automation.tools.todo_sync.ScanCodebase"") as mock_scan,"
packages/tta-kb-automation/tests/test_todo_sync.py,119,code,py,"patch(""tta_kb_automation.tools.todo_sync.ScanCodebase"") as mock_scan,","    """"""Mock all the primitives used by TODOSync."""""" |     with ( |         patch(""tta_kb_automation.tools.todo_sync.ScanCodebase"") as mock_scan, |         patch(""tta_kb_automation.tools.todo_sync.ExtractTODOs"") as mock_extract, |         patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify,"
packages/tta-kb-automation/tests/test_todo_sync.py,120,code,py,"patch(""tta_kb_automation.tools.todo_sync.ExtractTODOs"") as mock_extract,","    with ( |         patch(""tta_kb_automation.tools.todo_sync.ScanCodebase"") as mock_scan, |         patch(""tta_kb_automation.tools.todo_sync.ExtractTODOs"") as mock_extract, |         patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify, |         patch(""tta_kb_automation.tools.todo_sync.SuggestKBLinks"") as mock_links,"
packages/tta-kb-automation/tests/test_todo_sync.py,121,code,py,"patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify,","        patch(""tta_kb_automation.tools.todo_sync.ScanCodebase"") as mock_scan, |         patch(""tta_kb_automation.tools.todo_sync.ExtractTODOs"") as mock_extract, |         patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify, |         patch(""tta_kb_automation.tools.todo_sync.SuggestKBLinks"") as mock_links, |         patch(""tta_kb_automation.tools.todo_sync.CreateJournalEntry"") as mock_journal,"
packages/tta-kb-automation/tests/test_todo_sync.py,122,code,py,"patch(""tta_kb_automation.tools.todo_sync.SuggestKBLinks"") as mock_links,","        patch(""tta_kb_automation.tools.todo_sync.ExtractTODOs"") as mock_extract, |         patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify, |         patch(""tta_kb_automation.tools.todo_sync.SuggestKBLinks"") as mock_links, |         patch(""tta_kb_automation.tools.todo_sync.CreateJournalEntry"") as mock_journal, |     ):"
packages/tta-kb-automation/tests/test_todo_sync.py,123,code,py,"patch(""tta_kb_automation.tools.todo_sync.CreateJournalEntry"") as mock_journal,","        patch(""tta_kb_automation.tools.todo_sync.ClassifyTODO"") as mock_classify, |         patch(""tta_kb_automation.tools.todo_sync.SuggestKBLinks"") as mock_links, |         patch(""tta_kb_automation.tools.todo_sync.CreateJournalEntry"") as mock_journal, |     ): |         # Configure ScanCodebase mock"
packages/tta-kb-automation/tests/test_todo_sync.py,132,code,py,# Configure ExtractTODOs mock,        mock_scan.return_value = mock_scan_instance |  |         # Configure ExtractTODOs mock |         mock_extract_instance = AsyncMock() |         mock_extract.return_value = mock_extract_instance
packages/tta-kb-automation/tests/test_todo_sync.py,136,code,py,# Configure ClassifyTODO mock (for complex TODOs),        mock_extract.return_value = mock_extract_instance |  |         # Configure ClassifyTODO mock (for complex TODOs) |         mock_classify_instance = AsyncMock() |         mock_classify_instance.execute = AsyncMock(
packages/tta-kb-automation/tests/test_todo_sync.py,147,code,py,# Configure SuggestKBLinks mock (for complex TODOs),        mock_classify.return_value = mock_classify_instance |  |         # Configure SuggestKBLinks mock (for complex TODOs) |         mock_links_instance = AsyncMock() |         mock_links_instance.execute = AsyncMock(
packages/tta-kb-automation/tests/test_todo_sync.py,175,code,py,class TestTODOSyncInitialization:," |  | class TestTODOSyncInitialization: |     """"""Test TODOSync initialization and setup."""""" | "
packages/tta-kb-automation/tests/test_todo_sync.py,176,code,py,"""""""Test TODOSync initialization and setup."""""""," | class TestTODOSyncInitialization: |     """"""Test TODOSync initialization and setup."""""" |  |     def test_init_creates_all_primitives(self):"
packages/tta-kb-automation/tests/test_todo_sync.py,180,code,py,sync = TODOSync(),"    def test_init_creates_all_primitives(self): |         """"""Test that initialization creates all required primitives."""""" |         sync = TODOSync() |  |         assert sync._scanner is not None"
packages/tta-kb-automation/tests/test_todo_sync.py,187,code,py,assert sync._todo_router is not None,        assert sync._linker is not None |         assert sync._journal_writer is not None |         assert sync._todo_router is not None |  |     def test_router_has_correct_routes(self):
packages/tta-kb-automation/tests/test_todo_sync.py,191,code,py,sync = TODOSync(),"    def test_router_has_correct_routes(self): |         """"""Test that router is configured with simple and complex routes."""""" |         sync = TODOSync() |  |         assert ""simple"" in sync._todo_router.routes"
packages/tta-kb-automation/tests/test_todo_sync.py,193,code,py,"assert ""simple"" in sync._todo_router.routes","        sync = TODOSync() |  |         assert ""simple"" in sync._todo_router.routes |         assert ""complex"" in sync._todo_router.routes | "
packages/tta-kb-automation/tests/test_todo_sync.py,194,code,py,"assert ""complex"" in sync._todo_router.routes"," |         assert ""simple"" in sync._todo_router.routes |         assert ""complex"" in sync._todo_router.routes |  | "
packages/tta-kb-automation/tests/test_todo_sync.py,197,code,py,class TestTODORouting:," |  | class TestTODORouting: |     """"""Test TODO routing logic (simple vs complex)."""""" | "
packages/tta-kb-automation/tests/test_todo_sync.py,198,code,py,"""""""Test TODO routing logic (simple vs complex)."""""""," | class TestTODORouting: |     """"""Test TODO routing logic (simple vs complex)."""""" |  |     @pytest.mark.asyncio"
